id,x,y
5775,738,752
5776,766,727
5777,773,831
5778,768,707
5779,765,780
5780,799,813
5781,773,820
5782,792,803
5783,809,827
5784,848,747
5785,786,813
5786,780,726
5787,817,740
5788,805,724
5789,752,713
5790,805,703
5791,738,724
5792,842,751
5793,782,743
5794,706,834
5795,751,726
5796,778,726
5797,698,800
5798,791,822
5799,829,781
5800,734,719
5801,711,784
5802,687,783
5803,818,697
5804,853,713
5805,708,811
5806,830,687
5807,771,691
5808,752,830
5809,771,802
5810,819,724
5811,807,765
5812,784,795
5813,724,719
5814,728,747
5815,696,738
5816,805,840
5817,726,778
5818,696,795
5819,706,694
5820,697,731
5821,825,856
5822,810,773
5823,834,719
5824,703,827
5825,742,759
5826,805,842
5827,816,746
5828,807,764
5829,828,830
5830,729,804
5831,728,824
5832,752,711
5833,845,727
5834,712,714
5835,714,789
5836,754,703
5837,828,807
5838,687,688
5839,726,821
5840,815,731
5841,736,713
5842,765,835
5843,760,713
5844,722,711
5845,687,764
5846,838,823
5847,697,780
5848,745,737
5849,724,826
5850,731,705
5851,828,826
5852,713,845
5853,696,727
5854,705,831
5855,842,784
5856,739,687
5857,726,853
5858,779,828
5859,820,752
5860,766,820
5861,835,754
5862,703,719
5863,818,802
5864,828,784
5865,768,786
5866,760,726
5867,834,810
5868,838,805
5869,705,763
5870,713,748
5871,823,840
5872,706,784
5873,718,687
5874,694,706
5875,840,696
5876,800,856
5877,751,842
5878,780,828
5879,829,713
5880,823,774
5881,797,728
5882,712,736
5883,809,705
5884,851,828
5885,792,805
5886,777,687
5887,828,697
5888,760,724
5889,747,748
5890,815,853
5891,694,830
5892,764,805
5893,805,696
5894,713,696
5895,854,727
5896,705,803
5897,755,720
5898,748,697
5899,856,811
5900,797,828
5901,779,687
5902,705,739
5903,732,818
5904,781,815
5905,709,828
5906,815,824
5907,709,835
5908,705,820
5909,804,782
5910,696,780
5911,709,739
5912,693,823
5913,748,703
5914,803,718
5915,781,794
5916,739,747
5917,703,797
5918,813,782
5919,800,805
5920,701,747
5921,760,701
5922,805,824
5923,805,800
5924,713,819
5925,829,796
5926,720,808
5927,752,706
5928,706,705
5929,784,695
5930,833,782
5931,798,852
5932,687,765
5933,752,688
5934,774,784
5935,787,713
5936,819,698
5937,708,769
5938,688,756
5939,830,847
5940,841,740
5941,731,853
5942,688,687
5943,781,836
5944,688,777
5945,806,789
5946,842,827
5947,719,718
5948,830,697
5949,828,842
5950,830,792
5951,828,724
5952,781,814
5953,806,822
5954,817,687
5955,849,719
5956,856,698
5957,694,810
5958,770,777
5959,772,828
5960,824,724
5961,835,837
5962,731,694
5963,756,734
5964,747,837
5965,848,727
5966,762,810
5967,842,738
5968,687,759
5969,758,718
5970,826,766
5971,728,779
5972,739,703
5973,706,695
5974,823,709
5975,842,719
5976,781,719
5977,797,831
5978,815,805
5979,764,728
5980,694,752
5981,733,829
5982,695,781
5983,719,772
5984,836,755
5985,738,781
5986,819,823
5987,774,820
5988,695,766
5989,792,819
5990,828,705
5991,820,741
5992,705,728
5993,773,847
5994,828,847
5995,754,792
5996,772,713
5997,787,739
5998,694,756
5999,842,727
6000,739,840
6001,797,787
6002,697,830
6003,834,694
6004,814,760
6005,765,747
6006,754,739
6007,827,817
6008,779,777
6009,798,698
6010,760,800
6011,814,755
6012,820,697
6013,745,795
6014,719,728
6015,805,713
6016,844,705
6017,688,770
6018,849,793
6019,687,830
6020,818,806
6021,846,785
6022,787,817
6023,754,709
6024,805,760
6025,735,800
6026,780,845
6027,853,815
6028,847,745
6029,740,831
6030,848,709
6031,760,794
6032,734,847
6033,755,745
6034,805,853
6035,718,745
6036,730,763
6037,803,705
6038,781,701
6039,766,719
6040,780,695
6041,824,828
6042,694,828
6043,709,754
6044,843,807
6045,842,795
6046,754,779
6047,747,713
6048,747,758
6049,806,732
6050,793,850
6051,820,726
6052,800,719
6053,780,830
6054,787,718
6055,752,820
6056,739,828
6057,739,793
6058,694,798
6059,754,701
6060,696,745
6061,830,853
6062,753,769
6063,763,716
6064,817,809
6065,760,814
6066,840,698
6067,780,697
6068,697,800
6069,815,737
6070,732,702
6071,837,805
6072,850,771
6073,698,772
6074,840,837
6075,814,762
6076,745,784
6077,705,738
6078,705,762
6079,700,745
6080,824,848
6081,835,697
6082,784,694
6083,695,745
6084,812,837
6085,831,797
6086,705,719
6087,790,832
6088,833,768
6089,824,770
6090,747,752
6091,784,727
6092,734,695
6093,823,800
6094,805,739
6095,713,774
6096,766,760
6097,739,807
6098,830,849
6099,856,828
6100,771,714
6101,810,745
6102,697,696
6103,766,823
6104,773,713
6105,817,764
6106,711,710
6107,787,728
6108,705,694
6109,803,770
6110,800,766
6111,731,774
6112,697,698
6113,849,845
6114,701,842
6115,805,705
6116,780,824
6117,760,828
6118,773,724
6119,795,784
6120,797,849
6121,826,824
6122,830,701
6123,745,834
6124,823,694
6125,807,792
6126,823,726
6127,794,781
6128,709,843
6129,809,764
6130,799,704
6131,783,787
6132,820,831
6133,793,849
6134,722,737
6135,798,694
6136,849,766
6137,759,728
6138,832,803
6139,781,800
6140,810,856
6141,856,772
6142,824,805
6143,818,771
6144,766,759
6145,849,748
6146,817,728
6147,773,828
6148,773,754
6149,703,805
6150,726,713
6151,824,781
6152,849,763
6153,715,745
6154,713,810
6155,710,805
6156,718,747
6157,734,853
6158,778,724
6159,696,695
6160,693,713
6161,720,764
6162,843,823
6163,737,719
6164,831,853
6165,728,835
6166,779,764
6167,784,760
6168,760,719
6169,761,848
6170,835,709
6171,695,719
6172,713,766
6173,784,827
6174,838,807
6175,838,835
6176,778,734
6177,820,795
6178,824,844
6179,781,715
6180,774,747
6181,695,830
6182,741,800
6183,829,724
6184,828,694
6185,751,828
6186,838,840
6187,771,688
6188,705,724
6189,823,815
6190,781,793
6191,718,695
6192,748,797
6193,835,792
6194,713,742
6195,695,718
6196,793,720
6197,731,697
6198,774,800
6199,724,795
6200,697,724
6201,845,745
6202,769,800
6203,842,734
6204,728,843
6205,837,824
6206,827,809
6207,823,724
6208,710,694
6209,838,780
6210,696,778
6211,687,856
6212,827,694
6213,824,784
6214,713,816
6215,725,771
6216,762,719
6217,697,819
6218,791,732
6219,840,697
6220,720,781
6221,777,754
6222,792,837
6223,773,696
6224,764,739
6225,724,705
6226,720,705
6227,839,767
6228,853,829
6229,788,732
6230,853,830
6231,690,731
6232,688,747
6233,727,849
6234,824,842
6235,777,713
6236,697,719
6237,805,817
6238,824,837
6239,827,810
6240,815,819
6241,724,823
6242,752,745
6243,814,828
6244,752,738
6245,705,761
6246,748,779
6247,747,807
6248,800,851
6249,818,789
6250,828,747
6251,830,778
6252,759,703
6253,815,719
6254,853,706
6255,687,703
6256,792,779
6257,834,814
6258,698,811
6259,701,697
6260,714,818
6261,828,819
6262,820,694
6263,771,791
6264,836,773
6265,759,766
6266,752,827
6267,803,840
6268,697,721
6269,727,694
6270,784,696
6271,774,731
6272,761,805
6273,701,830
6274,718,817
6275,828,781
6276,815,823
6277,849,824
6278,814,708
6279,843,764
6280,747,730
6281,705,814
6282,734,778
6283,747,793
6284,770,741
6285,713,817
6286,824,745
6287,760,784
6288,845,770
6289,810,814
6290,787,720
6291,781,713
6292,827,814
6293,754,840
6294,823,747
6295,739,758
6296,701,845
6297,728,737
6298,847,705
6299,745,723
6300,839,725
6301,774,701
6302,731,719
6303,726,844
6304,772,827
6305,703,779
6306,784,800
6307,784,745
6308,829,784
6309,773,780
6310,745,760
6311,739,787
6312,724,731
6313,697,818
6314,723,766
6315,773,821
6316,842,834
6317,780,694
6318,834,800
6319,823,728
6320,741,703
6321,817,805
6322,810,719
6323,805,827
6324,856,800
6325,760,694
6326,846,734
6327,820,716
6328,693,695
6329,713,833
6330,787,705
6331,713,777
6332,830,751
6333,824,847
6334,849,727
6335,770,704
6336,709,830
6337,727,756
6338,728,716
6339,705,752
6340,781,705
6341,827,781
6342,850,792
6343,809,781
6344,724,701
6345,713,840
6346,755,793
6347,820,745
6348,752,766
6349,701,794
6350,784,854
6351,765,728
6352,833,806
6353,767,707
6354,847,853
6355,834,696
6356,760,781
6357,711,847
6358,758,808
6359,819,840
6360,718,834
6361,834,853
6362,744,848
6363,775,757
6364,771,818
6365,852,717
6366,752,694
6367,816,736
6368,824,820
6369,762,745
6370,732,725
6371,838,747
6372,773,726
6373,711,724
6374,724,745
6375,820,705
6376,787,809
6377,738,695
6378,764,718
6379,703,705
6380,853,795
6381,823,713
6382,752,781
6383,780,835
6384,817,758
6385,742,829
6386,768,789
6387,738,694
6388,812,726
6389,792,823
6390,764,809
6391,745,823
6392,698,823
6393,713,706
6394,715,738
6395,728,803
6396,694,827
6397,828,764
6398,696,829
6399,697,823
6400,829,822
6401,707,714
6402,803,787
6403,723,688
6404,772,705
6405,702,839
6406,713,827
6407,805,715
6408,737,728
6409,713,834
6410,697,781
6411,834,760
6412,831,705
6413,754,688
6414,811,800
6415,780,747
6416,849,755
6417,793,817
6418,752,823
6419,823,779
6420,740,817
6421,774,828
6422,830,705
6423,701,780
6424,823,697
6425,711,696
6426,742,786
6427,808,705
6428,758,703
6429,728,741
6430,754,821
6431,834,823
6432,742,768
6433,703,687
6434,799,835
6435,804,747
6436,720,739
6437,770,820
6438,694,823
6439,738,826
6440,697,815
6441,781,694
6442,694,829
6443,759,742
6444,745,713
6445,834,724
6446,719,764
6447,702,689
6448,797,770
6449,797,716
6450,742,712
6451,779,835
6452,805,745
6453,747,687
6454,705,703
6455,748,849
6456,718,748
6457,830,752
6458,766,697
6459,753,697
6460,782,691
6461,840,824
6462,792,703
6463,741,835
6464,752,705
6465,834,829
6466,759,752
6467,728,828
6468,697,693
6469,765,856
6470,713,690
6471,831,740
6472,716,820
6473,797,747
6474,694,722
6475,822,732
6476,784,774
6477,779,728
6478,817,787
6479,742,724
6480,779,807
6481,762,814
6482,840,713
6483,713,762
6484,720,730
6485,731,726
6486,773,810
6487,705,745
6488,719,759
6489,755,814
6490,810,698
6491,724,726
6492,713,782
6493,787,823
6494,783,849
6495,713,831
6496,706,815
6497,762,713
6498,733,786
6499,856,753
6500,781,810
6501,747,745
6502,696,688
6503,814,781
6504,808,720
6505,823,810
6506,761,800
6507,794,719
6508,762,799
6509,763,797
6510,712,789
6511,820,722
6512,828,766
6513,772,697
6514,745,814
6515,700,784
6516,741,781
6517,742,707
6518,796,767
6519,813,799
6520,725,732
6521,803,792
6522,784,828
6523,818,713
6524,713,848
6525,697,805
6526,823,739
6527,778,812
6528,780,792
6529,856,697
6530,705,844
6531,765,843
6532,696,694
6533,781,823
6534,781,827
6535,809,703
6536,828,727
6537,803,698
6538,711,745
6539,783,755
6540,752,727
6541,701,726
6542,824,779
6543,781,842
6544,726,773
6545,697,777
6546,828,687
6547,853,738
6548,713,698
6549,687,739
6550,800,853
6551,695,778
6552,781,728
6553,713,760
6554,710,853
6555,835,780
6556,853,696
6557,849,830
6558,805,810
6559,719,827
6560,781,773
6561,834,706
6562,766,849
6563,738,722
6564,738,784
6565,800,772
6566,815,781
6567,713,784
6568,731,706
6569,824,843
6570,792,747
6571,723,727
6572,766,723
6573,695,780
6574,824,709
6575,791,796
6576,783,781
6577,853,836
6578,728,783
6579,792,728
6580,808,793
6581,712,816
6582,829,782
6583,766,853
6584,748,747
6585,755,787
6586,806,788
6587,813,713
6588,834,745
6589,724,848
6590,810,706
6591,772,781
6592,774,713
6593,757,749
6594,745,799
6595,745,820
6596,761,842
6597,766,805
6598,847,688
6599,732,791
6600,807,687
6601,850,822
6602,773,774
6603,721,736
6604,842,773
6605,788,736
6606,805,718
6607,839,702
6608,800,827
6609,792,835
6610,713,828
6611,842,711
6612,853,724
6613,819,856
6614,751,688
6615,817,713
6616,805,774
6617,844,693
6618,738,813
6619,713,694
6620,727,719
6621,688,694
6622,755,836
6623,727,752
6624,739,705
6625,823,787
6626,806,839
6627,761,827
6628,727,766
6629,846,828
6630,697,760
6631,715,805
6632,764,823
6633,800,761
6634,781,824
6635,764,827
6636,819,697
6637,703,793
6638,745,842
6639,697,713
6640,724,754
6641,834,781
6642,800,814
6643,746,833
6644,781,772
6645,774,819
6646,714,689
6647,703,823
6648,719,694
6649,828,754
6650,821,688
6651,832,790
6652,726,701
6653,745,781
6654,805,752
6655,705,722
6656,737,722
6657,805,828
6658,705,845
6659,752,824
6660,696,845
6661,738,713
6662,792,830
6663,838,830
6664,726,760
6665,728,856
6666,752,784
6667,839,733
6668,709,838
6669,715,842
6670,703,718
6671,777,824
6672,705,713
6673,773,836
6674,815,726
6675,781,697
6676,848,844
6677,758,747
6678,784,722
6679,690,820
6680,696,830
6681,834,695
6682,707,712
6683,819,713
6684,697,765
6685,716,849
6686,789,839
6687,820,703
6688,742,789
6689,840,819
6690,844,830
6691,856,830
6692,833,691
6693,781,830
6694,814,829
6695,739,757
6696,834,784
6697,831,690
6698,848,840
6699,769,747
6700,787,836
6701,700,795
6702,724,784
6703,707,742
6704,707,768
6705,805,844
6706,840,856
6707,747,831
6708,853,810
6709,842,826
6710,747,828
6711,834,693
6712,694,731
6713,827,697
6714,804,763
6715,717,855
6716,848,713
6717,764,817
6718,713,746
6719,829,711
6720,697,769
6721,766,713
6722,695,834
6723,825,698
6724,731,805
6725,726,815
6726,793,781
6727,724,773
6728,782,833
6729,828,827
6730,821,836
6731,848,724
6732,805,762
6733,840,848
6734,764,824
6735,689,714
6736,828,688
6737,754,695
6738,847,713
6739,709,777
6740,719,695
6741,728,759
6742,719,840
6743,694,847
6744,738,805
6745,814,799
6746,830,726
6747,691,833
6748,711,738
6749,837,812
6750,771,850
6751,758,705
6752,728,809
6753,760,824
6754,719,706
6755,819,827
6756,688,771
6757,695,726
6758,700,794
6759,827,713
6760,711,695
6761,713,721
6762,760,695
6763,762,827
6764,837,737
6765,819,687
6766,706,773
6767,824,773
6768,787,755
6769,792,850
6770,833,707
6771,769,697
6772,820,828
6773,688,853
6774,766,784
6775,823,853
6776,809,755
6777,694,800
6778,705,760
6779,718,827
6780,698,713
6781,806,850
6782,726,697
6783,781,762
6784,745,706
6785,711,727
6786,771,789
6787,848,721
6788,719,815
6789,745,830
6790,774,810
6791,701,754
6792,830,780
6793,706,847
6794,796,829
6795,705,718
6796,794,760
6797,698,719
6798,747,819
6799,710,847
6800,848,754
6801,727,847
6802,808,809
6803,777,779
6804,835,741
6805,828,851
6806,763,849
6807,726,834
6808,828,797
6809,738,751
6810,731,810
6811,773,719
6812,829,695
6813,743,833
6814,719,722
6815,708,781
6816,705,784
6817,745,711
6818,769,811
6819,853,722
6820,815,847
6821,695,847
6822,830,844
6823,808,787
6824,809,787
6825,695,734
6826,823,807
6827,827,741
6828,840,805
6829,805,731
6830,696,842
6831,814,772
6832,822,839
6833,794,700
6834,820,747
6835,697,840
6836,768,833
6837,797,820
6838,728,719
6839,800,810
6840,697,748
6841,809,758
6842,705,737
6843,838,824
6844,781,760
6845,784,810
6846,791,771
6847,704,770
6848,842,745
6849,705,853
6850,852,855
6851,709,819
6852,762,705
6853,807,843
6854,703,698
6855,787,783
6856,703,809
6857,810,823
6858,810,827
6859,696,853
6860,834,827
6861,834,773
6862,724,734
6863,781,828
6864,796,806
6865,766,734
6866,784,826
6867,828,698
6868,705,810
6869,758,745
6870,807,828
6871,758,755
6872,829,742
6873,844,834
6874,718,823
6875,695,824
6876,703,820
6877,704,848
6878,819,709
6879,814,705
6880,787,808
6881,764,687
6882,856,804
6883,820,763
6884,704,799
6885,739,777
6886,827,758
6887,688,751
6888,827,708
6889,789,771
6890,705,847
6891,823,843
6892,713,781
6893,800,774
6894,764,838
6895,793,739
6896,694,703
6897,724,742
6898,691,782
6899,714,839
6900,758,809
6901,827,787
6902,696,823
6903,765,687
6904,741,763
6905,719,849
6906,695,829
6907,741,828
6908,828,731
6909,766,827
6910,714,822
6911,793,703
6912,688,697
6913,705,836
6914,748,713
6915,715,814
6916,739,805
6917,844,848
6918,805,814
6919,847,773
6920,727,696
6921,793,797
6922,828,853
6923,795,842
6924,850,816
6925,769,828
6926,758,836
6927,837,828
6928,789,732
6929,829,777
6930,774,720
6931,737,694
6932,811,856
6933,774,698
6934,800,752
6935,713,719
6936,731,745
6937,732,839
6938,747,810
6939,827,745
6940,718,781
6941,782,829
6942,820,830
6943,853,719
6944,687,817
6945,813,833
6946,763,705
6947,731,724
6948,694,760
6949,781,708
6950,781,726
6951,695,810
6952,778,830
6953,696,724
6954,819,728
6955,853,847
6956,852,798
6957,828,696
6958,839,789
6959,853,705
6960,705,827
6961,747,809
6962,827,834
6963,728,805
6964,693,828
6965,746,713
6966,724,697
6967,752,724
6968,754,747
6969,747,804
6970,838,703
6971,838,815
6972,820,845
6973,755,797
6974,773,781
6975,765,807
6976,777,704
6977,856,728
6978,827,731
6979,824,697
6980,726,688
6981,756,805
6982,782,786
6983,690,853
6984,713,844
6985,725,839
6986,745,794
6987,804,698
6988,797,687
6989,705,842
6990,843,774
6991,701,834
6992,777,739
6993,714,725
6994,844,713
6995,815,766
6996,690,831
6997,819,834
6998,812,815
6999,840,754
7000,814,827
7001,813,795
7002,719,853
7003,747,803
7004,847,706
7005,844,695
7006,739,709
7007,770,740
7008,820,824
7009,703,754
7010,834,688
7011,805,726
7012,803,747
7013,735,819
7014,805,838
7015,840,780
7016,787,814
7017,820,760
7018,687,780
7019,848,824
7020,713,693
7021,701,777
7022,705,720
7023,691,771
7024,752,695
7025,773,705
7026,822,767
7027,856,810
7028,807,838
7029,719,747
7030,755,781
7031,843,824
7032,731,766
7033,843,805
7034,747,763
7035,774,807
7036,828,718
7037,828,703
7038,738,829
7039,781,784
7040,715,827
7041,694,780
7042,732,788
7043,696,828
7044,698,819
7045,705,715
7046,790,720
7047,830,737
7048,688,834
7049,814,745
7050,820,803
7051,751,745
7052,731,834
7053,809,783
7054,728,823
7055,817,745
7056,755,845
7057,792,754
7058,727,853
7059,788,806
7060,814,758
7061,752,853
7062,713,829
7063,792,828
7064,823,766
7065,770,727
7066,823,773
7067,839,768
7068,701,713
7069,847,805
7070,824,774
7071,690,773
7072,783,747
7073,830,840
7074,835,824
7075,842,824
7076,746,736
7077,707,833
7078,708,753
7079,708,719
7080,694,695
7081,720,803
7082,807,819
7083,705,800
7084,795,733
7085,694,724
7086,826,723
7087,842,761
7088,815,828
7089,764,793
7090,833,713
7091,843,737
7092,710,803
7093,817,781
7094,706,713
7095,767,768
7096,810,800
7097,697,827
7098,831,748
7099,741,705
7100,824,838
7101,695,777
7102,701,724
7103,719,810
7104,839,806
7105,824,764
7106,696,840
7107,820,737
7108,688,766
7109,836,781
7110,774,739
7111,767,712
7112,827,761
7113,833,746
7114,829,795
7115,794,738
7116,827,772
7117,718,809
7118,700,815
7119,709,805
7120,810,774
7121,794,842
7122,695,815
7123,815,700
7124,830,719
7125,699,833
7126,784,731
7127,829,805
7128,703,741
7129,737,837
7130,833,789
7131,830,846
7132,734,785
7133,728,687
7134,713,813
7135,706,828
7136,769,698
7137,800,781
7138,698,803
7139,745,697
7140,727,723
7141,741,823
7142,709,840
7143,705,731
7144,845,696
7145,810,713
7146,719,847
7147,824,696
7148,829,760
7149,830,824
7150,694,772
7151,828,800
7152,764,797
7153,770,723
7154,853,784
7155,738,711
7156,828,760
7157,694,821
7158,829,842
7159,828,759
7160,705,697
7161,819,774
7162,772,719
7163,716,763
7164,697,745
7165,771,732
7166,842,713
7167,733,768
7168,764,719
7169,688,713
7170,745,694
7171,810,752
7172,718,705
7173,760,708
7174,793,764
7175,705,755
7176,817,718
7177,835,819
7178,736,833
7179,779,780
7180,834,830
7181,697,694
7182,822,850
7183,778,701
7184,830,747
7185,754,705
7186,780,819
7187,719,727
7188,816,707
7189,810,828
7190,805,819
7191,748,740
7192,752,810
7193,705,726
7194,747,770
7195,727,784
7196,706,853
7197,718,720
7198,795,813
7199,799,770
7200,719,820
7201,761,772
7202,705,772
7203,774,752
7204,754,824
7205,774,728
7206,834,828
7207,853,781
7208,787,730
7209,763,770
7210,845,820
7211,707,816
7212,687,774
7213,823,745
7214,734,846
7215,722,768
7216,730,708
7217,824,835
7218,805,792
7219,718,762
7220,792,824
7221,838,728
7222,835,828
7223,823,835
7224,695,697
7225,718,758
7226,813,738
7227,781,741
7228,815,856
7229,766,726
7230,694,824
7231,729,698
7232,766,828
7233,709,824
7234,780,705
7235,701,821
7236,688,696
7237,688,719
7238,713,747
7239,765,792
7240,842,696
7241,848,744
7242,793,748
7243,814,853
7244,687,777
7245,694,727
7246,727,697
7247,708,774
7248,701,760
7249,835,705
7250,823,824
7251,783,793
7252,799,845
7253,748,705
7254,697,709
7255,827,755
7256,838,856
7257,849,705
7258,779,754
7259,819,815
7260,693,837
7261,730,718
7262,784,711
7263,706,745
7264,787,781
7265,747,718
7266,697,835
7267,834,819
7268,833,786
7269,824,853
7270,779,838
7271,827,824
7272,842,800
7273,737,815
7274,819,838
7275,765,703
7276,829,814
7277,810,705
7278,724,688
7279,837,835
7280,752,773
7281,756,719
7282,705,828
7283,784,773
7284,778,713
7285,774,719
7286,828,769
7287,773,823
7288,774,745
7289,784,824
7290,780,803
7291,840,688
7292,687,807
7293,747,805
7294,760,820
7295,726,695
7296,831,752
7297,799,814
